"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","OB_3m3","OB_3m2","OB_3m1","OB_12m1","OB_12m3","OB_29m3","OB_29m2","OB_29m1"
"Hivep3",1772.8166051412,0.456305705166876,0.132538810555073,3.44280821033376,0.000575707436981579,0.10199389712815,1572.42057187271,1770.48355493672,1390.68162262949,2053.10178298713,2278.1884565246,1787.16287832303,1882.05906980182,1448.43490405409
"Wipf3",3495.60988617592,0.337902320807298,0.0989926318239815,3.41340880206237,0.00064155626801878,0.10199389712815,3176.90020394864,3058.75900457382,2762.12456668506,3747.88346634319,3828.88816222621,4001.8804798667,3751.12348549684,3637.31972026686
"Cxcl12",772.365256288852,0.418563117380988,0.122493130664881,3.41703338880366,0.000633075148348077,0.10199389712815,706.825946385499,623.051066748518,560.670061297265,845.128719836925,832.327355264889,874.940370523879,903.128460422738,832.8500698311
"Eps8l1",147.546835253095,-1.62399035405936,0.471109143213403,-3.44716373573697,0.000566505135753368,0.10199389712815,155.715435272831,175.059048128575,164.902959205078,36.1939494576842,71.1079230127725,292.704439459031,122.366326172385,162.324601316406
"Gpr17",376.45485393116,-0.471633819966251,0.138493482981059,-3.40545858053664,0.000660530325517854,0.102579373686765,494.625500278405,545.865940982738,511.199173535742,380.036469305684,367.390935565991,241.9372738076,262.058857820507,208.524680152614
"Lynx1",1310.54928465456,0.405544785897659,0.120052067957682,3.37807413730359,0.000729953981531288,0.104043440792234,1022.83668267448,1281.11394312275,1154.32071443555,1448.66282704381,1613.60286836676,1348.50283761613,1390.42798942781,1224.92641454919
"Mkl2",5816.20803502903,0.312051176843924,0.0919374642539409,3.39416775713985,0.000688375105806128,0.104043440792234,5327.91048139393,5280.41746991465,4933.34686288525,6308.60539047435,6551.95695759995,6115.85698707081,6300.24146611449,5711.32866477879
"Ndufv2",1533.42417821109,-0.503735817918804,0.148611927414894,-3.38960557662694,0.000699932508388104,0.104043440792234,1926.59685602268,1551.659744776,1755.30038798294,1454.9967681989,1002.80404248782,1501.59757153373,1385.01355021664,1689.42450446998
"Cnn3",1315.06299063054,-0.361397186500009,0.106936208926737,-3.37955861842461,0.000726023232020747,0.104043440792234,1535.78164592616,1464.92594365775,1540.0104134652,1268.59792849183,1086.67492604134,1237.44966275363,1209.58571977482,1177.47768493362
"Sod3",283.039943404272,0.614110728633846,0.181447018153995,3.3845181633828,0.0007130330118521,0.104043440792234,242.732884395884,273.728693437408,220.786739824577,302.219477971663,451.261819119518,239.557562917689,288.048166034111,245.984203533323
"Mast3",1063.66643702988,0.486127425474172,0.143885159259312,3.37857933352297,0.00072861406154626,0.104043440792234,806.056370824067,938.953076325992,953.688780736034,1096.67666856783,1428.53994052583,1172.40423176273,1189.01085077238,924.001576724159
"Zfp708",93.7186964382989,-0.87269309531003,0.2590200830026,-3.3692101600526,0.000753839271863754,0.105995913834356,157.242057187271,99.465368254872,100.774030625325,68.7685039695999,59.2566025106438,98.3613834496473,90.9625787476139,74.9190467614183
"Camta2",1181.96825092138,0.426340773506106,0.126967242995605,3.35788005982665,0.000785426856673322,0.10753113741692,915.973148663713,1060.69868706996,1133.24978075934,1257.73974365452,1535.20182504499,1235.06995186372,1221.49748603939,1096.31538427542
"Bsn",7965.18072662679,0.429277704625002,0.127755846714854,3.36014136075613,0.00077902601225837,0.10753113741692,6504.9359774268,7337.3612854254,6554.89262840185,7983.48040162868,10330.7049177018,8740.67809864245,9049.69369754535,7219.69880624201
"Tceal1",685.836626478164,-0.451264723980219,0.134536367686425,-3.35422110571633,0.000795887387846225,0.107548159357662,714.459055957696,709.784867866767,880.398576644888,572.769250167852,552.453863406925,698.048527707175,618.328957915328,740.449912158684
"Hpca",476.927494171478,0.490221151795453,0.14695722944852,3.33580834120978,0.000850517773998614,0.11345689023661,404.554807326473,390.699966505137,420.502545972949,537.48014944661,600.770785454065,552.886163422614,508.957285849744,399.568249394231
"Sumo2",458.534619042484,-0.492867004811405,0.147959637241224,-3.33109092453278,0.000865063415719901,0.113936516969184,479.35928113401,502.896901896633,570.747464359798,410.801326344715,326.367133827853,471.975993165647,410.414492206496,495.714359404718
"Kctd12",4717.5992451617,-0.35877540354639,0.108027992547633,-3.32113367179523,0.000896525878935743,0.116560785582457,5785.89705572579,5728.40948853459,5136.72717923818,4650.92250531241,4003.92304964227,3821.02245223348,4408.43640573257,4205.45582487428
"Ggh",198.022795723448,-0.696625641357175,0.209968057610694,-3.31776961355143,0.000907392948791832,0.116560785582457,241.206262481444,221.210978998835,270.2576275861,191.827932125726,109.396804635035,164.99328836715,183.008045337461,202.281426255829
"Id2",1531.92167935775,-0.397534900075022,0.120162637032082,-3.30830705695054,0.000938618360477878,0.119101512692345,1786.14763989424,1685.34119971055,1627.04253082344,1424.23191115987,1154.13628889962,1473.0410408548,1427.24617606375,1678.18664745577
"Raver1",174.285137879196,0.651529408504578,0.197650572901885,3.29636994691637,0.000979429496415846,0.122782697713336,160.29530101615,165.510372776107,115.432071443555,203.590965699473,257.082490892331,176.098605853401,168.930503388426,147.340791964123
"Nrsn2",455.913753365228,0.471582049526482,0.143641659746102,3.28304511629872,0.00102692229188899,0.12570736996594,325.170467775618,436.056174429359,395.767102092187,501.286199988926,576.156504411182,473.562467092254,487.299529005074,452.011582127224
"Samd4b",666.217377190609,0.457428004328346,0.139314435675374,3.28342143519304,0.00102555225832239,0.12570736996594,545.004023454909,638.169802723259,550.592658234732,730.212930308778,860.588196462273,652.040783835565,761.270153090149,591.860469415205
"Rgs6",431.080422271339,-0.448524169166374,0.13690265502333,-3.276226959148,0.00105203981604786,0.127284584720674,499.205366021724,541.091603306504,494.708877615234,413.515872554041,337.306814291357,372.821372752696,394.171174572993,395.82229705616
"Col11a1",497.701641961004,-0.432223205676188,0.132265139768476,-3.26785429957413,0.00108366136830868,0.12813064246877,606.06890003249,613.502391396051,581.740994973469,479.569830314315,410.23801738138,392.652296835286,464.558884318171,433.281820436869
"Gapdh",1664.73781064843,0.358107813901907,0.109554165842054,3.26877404569167,0.00108014521389651,0.12813064246877,1433.49797765871,1607.36035099873,1513.44271448216,1787.9811032096,2108.62340934029,1636.44785529534,1678.47615546192,1552.07291874072
"Mlxip",349.943212662944,0.443005435572312,0.135731354517943,3.26384008430232,0.00109913184309175,0.128499627273817,296.164651401267,330.225022606175,314.231750040787,434.32739349221,421.177697844883,339.505420293944,320.534801301116,343.378964323167
"Rdh14",200.980185683649,-0.585587802077756,0.179967676513542,-3.25384987694551,0.00113852428530806,0.131626057651448,262.578969283598,206.092243024095,227.199632682552,170.111562451116,136.746005793793,209.414558312152,188.422484548629,207.276029373257
"Cherp",728.14993474888,0.479648090020285,0.147583018927616,3.25002221465286,0.0011539599388393,0.131944540259592,575.5364617437,716.946374381117,627.547372530435,751.024451246946,1039.26964403283,737.710375872355,726.617742138677,650.547056044982
"Vamp7",437.073906996901,-0.604401291496465,0.186238401990577,-3.24530969465172,0.0011732295341509,0.13268970981348,593.855924716974,496.531118328321,484.631474552701,437.041939701536,251.61265066058,409.310273064662,370.347642043856,453.260232906581
"C2cd2l",1604.61714650012,0.458747611252526,0.142103344136641,3.22826752628293,0.0012454244131814,0.139340226012393,1187.71184943395,1491.18480087704,1518.02335223786,1635.06166675088,2218.02021397533,1622.96282691918,1705.54835151776,1458.42411028894
"Cnnm1",1710.9795506962,0.363918383674671,0.112841417957806,3.2250426329342,0.00125953910718553,0.139420259683674,1520.51542678176,1563.59558896659,1470.38471957861,1736.4047252324,2171.52657200544,1786.36964135972,1752.1125287338,1686.92720291127
