"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","OB_3m3","OB_3m2","OB_3m1","OB_12m1","OB_12m3","OB_29m3","OB_29m2","OB_29m1"
"S100a5",839.712496618696,-0.66634149946958,0.135871379896379,25.8000214831493,2.49802349301668e-06,0.000513684467382158,1177.02549603287,960.437595869044,1057.21119401478,780.884459549536,739.340071325109,828.93262665227,578.262107752688,595.606421753276
"Gbp7",214.059180261293,0.60960517149887,0.152979427670974,25.4086073709702,3.03802268879718e-06,0.000616718605825827,196.934226962698,171.876156344419,180.477127574446,186.398839707073,142.215846025545,270.49380448653,279.385063296243,284.69237769339
"Tfrc",1647.40380710445,-0.475036907033367,0.115755209113947,24.9593696498665,3.80313502443188e-06,0.000762263797175371,2279.24651825821,1935.99392771283,1854.24216350599,1501.14405375745,1247.12357283939,1482.55988441444,1291.88519578456,1587.03514056271
"Mndal",32.6941003285268,1.76031528563535,0.405198572078477,24.8143528989329,4.08913766715195e-06,0.000809342572771049,19.8460848877138,13.5272900826626,18.3225510227864,28.9551595661473,7.29312030900231,43.6280329816984,56.3101677961419,73.6703959820613
"Gbp4",49.0168967488098,1.03622845094616,0.308278339749332,24.5465349587423,4.67506505706304e-06,0.000913888643376991,42.7454136043066,23.8716883811693,46.7225051081054,28.9551595661473,19.1444408111311,61.0792461743778,74.7192611141114,94.8974592311299
"Gbp5",91.5074889173471,0.73767337925234,0.239353956507042,24.0429623137146,6.0136350607484e-06,0.00116121826282793,64.1181204064599,88.3252470103264,79.703096949121,60.624865341621,44.6703618926391,92.0154877432185,144.024083017055,158.578648978335
"C130026I21Rik",3.42145228700752,5.56844630045973,1.47421604647184,23.7693237380295,6.89535977465682e-06,0.00131543526110742,0,0,0,0,0,7.13913266973247,6.49732705340099,13.7351585729267
"Gm98",449.064004425678,0.6802894410588,0.142123121771437,23.6564970566857,7.29553144293957e-06,0.00137520767699411,335.856821176695,397.065750073449,278.502775546354,456.948611903262,502.313661282534,548.919978606096,593.422537543957,479.481899273077
"Acer2",62.2332100355933,1.48988924715825,0.31192971060097,23.4691251496909,8.01206061353527e-06,0.00149250550299668,25.9525725454719,40.5818702479878,33.8967193921549,76.9121425975788,31.9074013518851,73.7710375872355,113.703223434517,101.140713127915
"Mex3a",181.058021989474,-0.757903909592541,0.157147419621868,23.3207212961633,8.62918368192492e-06,0.00158877319092557,250.365993968082,217.23236426864,221.702867375716,175.540654869768,177.769807531931,134.05704679831,133.19520459472,138.600236508624
"Irgm2",113.220676298399,0.794959031054989,0.208810580138136,22.9867341022733,1.01975093268218e-05,0.00185594669748157,93.1239367808108,77.9808487118197,101.690158176465,95.913966062863,63.8148027037702,146.748838211167,142.941195174822,183.551664565475
"Ifitm3",67.3001525240108,0.957026361772822,0.25184996688451,22.9412624868268,1.04320136593209e-05,0.00187705118501917,59.5382546631413,39.7861473019488,55.8837806194986,38.9084956670105,49.2285620857656,115.019359679023,96.3770179587814,83.6596022169171
"C3",19.3305267993915,1.02548237450326,0.419769999168886,22.8115909733026,1.11307892120439e-05,0.00195827684870558,10.6863534010767,18.3016277588965,17.4064234716471,4.52424368221052,6.38148027037702,31.7294785321443,28.155083898071,37.4595233807092
"Trim66",425.542875866689,0.622817141596233,0.131625455649615,22.8281128838067,1.10392170181072e-05,0.00195827684870558,296.164651401267,346.139481526955,345.380086779524,481.379527787199,410.23801738138,544.160556826275,533.863706221115,447.016979009796
"Col3a1",97.8336048969344,-0.818893563025421,0.216805864771226,22.553393532693,1.26646391560394e-05,0.00220364721315086,123.656375069601,148.800190909289,137.419132670898,64.2442602873894,72.9312030900231,59.4927722477706,97.4599058010149,78.6649990994892
"Ifi27l1",138.554220567378,0.846951002618083,0.195327744215843,22.2906984543462,1.44422989923865e-05,0.00248564524179835,73.277851893097,116.971273067729,120.012709199251,105.867302163726,123.071405214414,176.098605853401,213.328904919999,179.805712227404
"Oas2",17.3926661314713,1.60369475364819,0.470848658811884,22.1679460704328,1.5356479815073e-05,0.00261456453109532,6.10648765775809,8.75295240642874,15.5741683693685,7.23878989153683,5.46984023175173,26.9700567523227,30.320859582538,38.7081741600661
"Lgals9",70.1681119109794,1.08513409220059,0.237248720671095,22.1168047940404,1.5754218346643e-05,0.0026215553870135,39.6921697754276,46.9476538162996,52.2192704149413,61.5297140780631,62.9031626651449,103.120805229469,88.7968030631469,106.135316245343
"Pcdhb9",220.403801649993,0.751190788554557,0.164297432207529,22.0993693297365,1.58921597971466e-05,0.0026215553870135,158.76867910171,159.940312153834,188.7222755347,232.546125265621,169.565047184304,314.915074431532,281.55083898071,257.222060547536
"Nlrc5",33.3762288713002,1.43827980076385,0.341917166765172,22.0991081849062,1.5894235010313e-05,0.0026215553870135,19.8460848877138,20.6887965970134,19.2386785739258,28.0503108297052,17.3211607338805,53.9401135046453,61.7246070073094,46.200078836208
"Slfn8",48.7211402269512,1.30294001061732,0.295675772437553,21.9198497617067,1.73846159982953e-05,0.00283781453316503,27.4791944599114,36.6032555177929,25.651571431901,47.0521342949894,30.0841212746345,85.6695920367896,66.0561583762434,71.1730944233474
"H2-Gs10",77.2409199464246,0.74865889214965,0.245343346105305,21.7327207287542,1.90897242631587e-05,0.00308435402023321,41.2187916898671,69.2278963053909,82.451479602539,47.0521342949894,45.5820019312644,95.9816725597365,127.780765383553,108.632617804057
"Kctd12",4717.5992451617,-0.421365549537035,0.0967595509126742,21.7014350265119,1.93906898203191e-05,0.00310133517792862,5785.89705572579,5728.40948853459,5136.72717923818,4650.92250531241,4003.92304964227,3821.02245223348,4408.43640573257,4205.45582487428
"Lcn2",8.72094190639388,2.46722759043679,0.721084042856071,21.6442868334527,1.99527532481123e-05,0.00315931894930611,4.57986574331856,3.1828917841559,2.74838265341797,0,3.64656015450116,23.7971088991082,20.5748690024365,11.2378570142127
"Aox3l1",22.6661167103515,2.08388603086946,0.519999974603505,21.5197625065748,2.12345443211478e-05,0.00332150450388229,13.7395972299557,3.1828917841559,14.6580408182291,10.8581848373052,10.9396804635035,65.8386679541994,18.4090933179695,43.702777277494
"Pcdhb5",131.975180496417,0.899776228020443,0.197070139039932,21.5045588546572,2.13965807374001e-05,0.00332150450388229,85.4908272086132,106.626874769223,75.1224591934244,129.393369311221,155.890446604924,145.955601247864,186.256708864162,171.065156771905
"Ptprc",85.4295000093869,0.72390887595474,0.221167629834685,21.2995172526201,2.37065630478189e-05,0.00364436620678801,77.8577176364156,63.6578356831181,74.2063316422851,60.624865341621,51.0518421630162,97.5681464863437,122.366326172385,136.10293494991
"Ifih1",197.149635035907,0.475589127705956,0.15683513216537,21.2463439962774,2.43452938505716e-05,0.00370657098874953,180.141385903864,169.488987506302,188.7222755347,162.872772559579,126.717965368915,241.144036844297,237.152437449136,270.957219120463
"Eya4",75.8583035314633,0.96157724363078,0.224683546248747,21.1767035474273,2.52079339499749e-05,0.00376549458645191,56.4850108342623,57.2920521148063,50.3870153126627,63.3394115509473,61.0798825878943,115.019359679023,99.6256814854819,103.638014686629
"Rn4.5s",22.1422717835713,1.92508633719885,0.555684311041348,21.1912216722213,2.50256105336722e-05,0.00376549458645191,7.63310957219761,8.75295240642874,17.4064234716471,2.71454620932631,11.8513205021288,72.9778006239319,43.3155136893399,12.4865077935697
"Zfp951",75.1700303881272,1.059255851977,0.25826099145064,21.1216239886698,2.59118025969257e-05,0.00379895816962705,58.0116327487018,44.5604849781827,56.799908170638,64.2442602873894,46.4936419698897,98.3613834496473,85.5481395364464,147.340791964123
"Dusp4",175.114408179235,-0.866533933083138,0.192986966937441,21.1339213399457,2.57529681387549e-05,0.00379895816962705,290.058163743509,204.500797132017,164.902959205078,186.398839707073,197.825888381688,120.572018422148,118.034774803451,118.621824038912
"Itih2",198.592091153696,-0.639118808217013,0.162894843354663,21.074627926925,2.65278889951128e-05,0.00385360178301482,222.88679950817,281.685922897798,264.760862279264,179.160049815537,143.12748606417,159.440629624025,184.090933179695,153.584045860908
"Nnat",803.094366171477,-0.518655271417176,0.113079473342497,20.9919088473393,2.7648075801879e-05,0.00397981483860865,867.121247401648,1047.17139698729,917.043678690461,743.78566135541,866.96967673265,629.830148863064,689.799555502738,663.033563838552
"Xaf1",48.2649860399602,1.20977889164522,0.278665317350581,20.969066529973,2.79656589947181e-05,0.00398926346416546,30.5324382887904,29.4417490034421,32.9805918410156,38.0036469305684,41.023801738138,77.7372224037535,71.4705975874109,64.9298405265625
"9930111J21Rik1",83.1245432563066,1.09052952971784,0.243370700396688,20.8940200462614,2.90349574930683e-05,0.00410481711558253,58.0116327487018,57.2920521148063,50.3870153126627,83.2460837526736,65.6380827810208,120.572018422148,146.189858701522,83.6596022169171
"Ankdd1b",16.0985229400578,2.14246263233252,0.571219492723604,20.8003681565786,3.04268815645607e-05,0.00426353312117923,7.63310957219761,5.57006062227283,8.2451479602539,8.14363862797894,4.55820019312644,12.6917914128577,51.9786164272079,29.9676187045673
"Dnahc11",1383.72324639883,0.475555010482243,0.106868808046179,20.6914353025962,3.21300878287092e-05,0.00442389400591115,1091.53466882426,1144.24959640405,1170.81101035605,1600.67741476608,1317.31985581354,1469.86809300158,1540.94939949827,1734.37593252683
